Datum,Bundesland,Bundesland_Id,Altersgruppe,7T_Hospitalisierung_Faelle,7T_Hospitalisierung_Inzidenz
2021-10-29,Brandenburg,12,00-04,1,0.92
2021-10-29,Brandenburg,12,00+,116,4.58
2021-10-29,Brandenburg,12,05-14,1,0.43
2021-10-29,Brandenburg,12,15-34,7,1.6
2021-10-29,Brandenburg,12,35-59,25,2.75
2021-10-29,Brandenburg,12,60-79,38,5.94
2021-10-29,Brandenburg,12,80+,44,21.09
2021-10-29,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-29,Mecklenburg-Vorpommern,13,00+,61,3.79
2021-10-29,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-29,Mecklenburg-Vorpommern,13,15-34,2,0.68
2021-10-29,Mecklenburg-Vorpommern,13,35-59,16,2.89
2021-10-29,Mecklenburg-Vorpommern,13,60-79,14,3.32
2021-10-29,Mecklenburg-Vorpommern,13,80+,28,20.99
2021-10-29,Sachsen,14,00-04,3,1.66
2021-10-29,Sachsen,14,00+,467,11.51
2021-10-29,Sachsen,14,05-14,2,0.55
2021-10-29,Sachsen,14,15-34,27,3.43
2021-10-29,Sachsen,14,35-59,76,5.62
2021-10-29,Sachsen,14,60-79,176,17.41
2021-10-29,Sachsen,14,80+,183,50.55
2021-10-29,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-29,Sachsen-Anhalt,15,00+,130,5.96
2021-10-29,Sachsen-Anhalt,15,05-14,4,2.19
2021-10-29,Sachsen-Anhalt,15,15-34,10,2.54
2021-10-29,Sachsen-Anhalt,15,35-59,28,3.78
2021-10-29,Sachsen-Anhalt,15,60-79,42,7.19
2021-10-29,Sachsen-Anhalt,15,80+,45,23.52
2021-10-29,Thüringen,16,00-04,3,3.42
2021-10-29,Thüringen,16,00+,335,15.8
2021-10-29,Thüringen,16,05-14,3,1.63
2021-10-29,Thüringen,16,15-34,16,4.13
2021-10-29,Thüringen,16,35-59,67,9.27
2021-10-29,Thüringen,16,60-79,120,21.45
2021-10-29,Thüringen,16,80+,126,70.32
2021-10-28,Bundesgebiet,00,00-04,89,2.24
2021-10-28,Bundesgebiet,00,00+,5051,6.07
2021-10-28,Bundesgebiet,00,05-14,60,0.8
2021-10-28,Bundesgebiet,00,15-34,520,2.75
2021-10-28,Bundesgebiet,00,35-59,1313,4.58
2021-10-28,Bundesgebiet,00,60-79,1578,8.69
2021-10-28,Bundesgebiet,00,80+,1490,25.1
2021-10-28,Schleswig-Holstein,01,00-04,1,0.77
2021-10-28,Schleswig-Holstein,01,00+,83,2.85
2021-10-28,Schleswig-Holstein,01,05-14,2,0.77
2021-10-28,Schleswig-Holstein,01,15-34,20,3.18
2021-10-28,Schleswig-Holstein,01,35-59,25,2.48
2021-10-28,Schleswig-Holstein,01,60-79,15,2.27
2021-10-28,Schleswig-Holstein,01,80+,20,9.08
2021-10-28,Hamburg,02,00-04,1,1.01
2021-10-28,Hamburg,02,00+,63,3.4
2021-10-28,Hamburg,02,05-14,1,0.6
2021-10-28,Hamburg,02,15-34,3,0.61
2021-10-28,Hamburg,02,35-59,14,2.14
2021-10-28,Hamburg,02,60-79,20,6.14
2021-10-28,Hamburg,02,80+,24,21.33
2021-10-28,Niedersachsen,03,00-04,4,1.05
2021-10-28,Niedersachsen,03,00+,230,2.87
2021-10-28,Niedersachsen,03,05-14,3,0.41
2021-10-28,Niedersachsen,03,15-34,31,1.71
2021-10-28,Niedersachsen,03,35-59,61,2.23
2021-10-28,Niedersachsen,03,60-79,62,3.5
2021-10-28,Niedersachsen,03,80+,69,11.89
2021-10-28,Bremen,04,00-04,0,0
2021-10-28,Bremen,04,00+,31,4.56
2021-10-28,Bremen,04,05-14,1,1.66
2021-10-28,Bremen,04,15-34,7,4.05
2021-10-28,Bremen,04,35-59,8,3.55
2021-10-28,Bremen,04,60-79,10,7.13
2021-10-28,Bremen,04,80+,5,10.55
2021-10-28,Nordrhein-Westfalen,05,00-04,27,3.1
2021-10-28,Nordrhein-Westfalen,05,00+,943,5.26
2021-10-28,Nordrhein-Westfalen,05,05-14,10,0.61
2021-10-28,Nordrhein-Westfalen,05,15-34,125,2.99
2021-10-28,Nordrhein-Westfalen,05,35-59,245,3.99
2021-10-28,Nordrhein-Westfalen,05,60-79,294,7.69
2021-10-28,Nordrhein-Westfalen,05,80+,242,19.16
2021-10-28,Hessen,06,00-04,10,3.28
2021-10-28,Hessen,06,00+,350,5.56
2021-10-28,Hessen,06,05-14,8,1.38
2021-10-28,Hessen,06,15-34,53,3.6
2021-10-28,Hessen,06,35-59,90,4.1
2021-10-28,Hessen,06,60-79,97,7.34
2021-10-28,Hessen,06,80+,91,21.56
2021-10-28,Rheinland-Pfalz,07,00-04,6,3.09
2021-10-28,Rheinland-Pfalz,07,00+,211,5.15
2021-10-28,Rheinland-Pfalz,07,05-14,2,0.55
2021-10-28,Rheinland-Pfalz,07,15-34,24,2.61
2021-10-28,Rheinland-Pfalz,07,35-59,67,4.78
2021-10-28,Rheinland-Pfalz,07,60-79,56,6.06
2021-10-28,Rheinland-Pfalz,07,80+,56,19.08
2021-10-28,Baden-Württemberg,08,00-04,11,2.01
2021-10-28,Baden-Württemberg,08,00+,867,7.81
2021-10-28,Baden-Württemberg,08,05-14,10,0.98
2021-10-28,Baden-Württemberg,08,15-34,89,3.33
2021-10-28,Baden-Württemberg,08,35-59,244,6.38
2021-10-28,Baden-Württemberg,08,60-79,275,12.03
2021-10-28,Baden-Württemberg,08,80+,238,31.65
2021-10-28,Bayern,09,00-04,18,2.79
2021-10-28,Bayern,09,00+,999,7.6
2021-10-28,Bayern,09,05-14,9,0.77
2021-10-28,Bayern,09,15-34,86,2.77
2021-10-28,Bayern,09,35-59,295,6.41
2021-10-28,Bayern,09,60-79,313,11.4
2021-10-28,Bayern,09,80+,278,31.9
2021-10-28,Saarland,10,00-04,1,2.42
2021-10-28,Saarland,10,00+,18,1.83
2021-10-28,Saarland,10,05-14,0,0
2021-10-28,Saarland,10,15-34,1,0.47
2021-10-28,Saarland,10,35-59,7,2.12
2021-10-28,Saarland,10,60-79,5,2.06
2021-10-28,Saarland,10,80+,4,5.12
2021-10-28,Berlin,11,00-04,3,1.57
2021-10-28,Berlin,11,00+,206,5.62
2021-10-28,Berlin,11,05-14,5,1.51
2021-10-28,Berlin,11,15-34,18,1.9
2021-10-28,Berlin,11,35-59,53,4.15
2021-10-28,Berlin,11,60-79,73,10.51
2021-10-28,Berlin,11,80+,54,24.41
2021-10-28,Brandenburg,12,00-04,1,0.92
2021-10-28,Brandenburg,12,00+,119,4.7
2021-10-28,Brandenburg,12,05-14,1,0.43
2021-10-28,Brandenburg,12,15-34,10,2.29
2021-10-28,Brandenburg,12,35-59,29,3.19
2021-10-28,Brandenburg,12,60-79,34,5.32
2021-10-28,Brandenburg,12,80+,44,21.09
2021-10-28,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-28,Mecklenburg-Vorpommern,13,00+,55,3.41
2021-10-28,Mecklenburg-Vorpommern,13,05-14,0,0
2021-10-28,Mecklenburg-Vorpommern,13,15-34,2,0.68
2021-10-28,Mecklenburg-Vorpommern,13,35-59,14,2.53
2021-10-28,Mecklenburg-Vorpommern,13,60-79,12,2.85
2021-10-28,Mecklenburg-Vorpommern,13,80+,27,20.24
2021-10-28,Sachsen,14,00-04,2,1.11
2021-10-28,Sachsen,14,00+,436,10.75
2021-10-28,Sachsen,14,05-14,2,0.55
2021-10-28,Sachsen,14,15-34,27,3.43
2021-10-28,Sachsen,14,35-59,75,5.55
2021-10-28,Sachsen,14,60-79,155,15.33
2021-10-28,Sachsen,14,80+,175,48.34
2021-10-28,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-28,Sachsen-Anhalt,15,00+,125,5.73
2021-10-28,Sachsen-Anhalt,15,05-14,4,2.19
2021-10-28,Sachsen-Anhalt,15,15-34,10,2.54
2021-10-28,Sachsen-Anhalt,15,35-59,27,3.64
2021-10-28,Sachsen-Anhalt,15,60-79,42,7.19
2021-10-28,Sachsen-Anhalt,15,80+,41,21.43
2021-10-28,Thüringen,16,00-04,3,3.42
2021-10-28,Thüringen,16,00+,315,14.86
2021-10-28,Thüringen,16,05-14,2,1.09
2021-10-28,Thüringen,16,15-34,14,3.62
2021-10-28,Thüringen,16,35-59,59,8.16
2021-10-28,Thüringen,16,60-79,115,20.56
2021-10-28,Thüringen,16,80+,122,68.09
2021-10-27,Bundesgebiet,00,00-04,90,2.27
2021-10-27,Bundesgebiet,00,00+,4755,5.72
2021-10-27,Bundesgebiet,00,05-14,53,0.71
2021-10-27,Bundesgebiet,00,15-34,502,2.65
2021-10-27,Bundesgebiet,00,35-59,1245,4.34
2021-10-27,Bundesgebiet,00,60-79,1479,8.15
2021-10-27,Bundesgebiet,00,80+,1385,23.33
2021-10-27,Schleswig-Holstein,01,00-04,2,1.54
2021-10-27,Schleswig-Holstein,01,00+,82,2.82
2021-10-27,Schleswig-Holstein,01,05-14,4,1.53
2021-10-27,Schleswig-Holstein,01,15-34,18,2.86
2021-10-27,Schleswig-Holstein,01,35-59,27,2.68
2021-10-27,Schleswig-Holstein,01,60-79,12,1.81
2021-10-27,Schleswig-Holstein,01,80+,19,8.62
2021-10-27,Hamburg,02,00-04,1,1.01
2021-10-27,Hamburg,02,00+,62,3.35
2021-10-27,Hamburg,02,05-14,1,0.6
2021-10-27,Hamburg,02,15-34,5,1.01
2021-10-27,Hamburg,02,35-59,13,1.99
2021-10-27,Hamburg,02,60-79,19,5.83
2021-10-27,Hamburg,02,80+,23,20.44
2021-10-27,Niedersachsen,03,00-04,0,0
2021-10-27,Niedersachsen,03,00+,203,2.54
2021-10-27,Niedersachsen,03,05-14,3,0.41
2021-10-27,Niedersachsen,03,15-34,28,1.54
2021-10-27,Niedersachsen,03,35-59,56,2.05
2021-10-27,Niedersachsen,03,60-79,56,3.16
2021-10-27,Niedersachsen,03,80+,60,10.34
2021-10-27,Bremen,04,00-04,1,2.94
2021-10-27,Bremen,04,00+,32,4.7
2021-10-27,Bremen,04,05-14,2,3.33
2021-10-27,Bremen,04,15-34,7,4.05
2021-10-27,Bremen,04,35-59,8,3.55
2021-10-27,Bremen,04,60-79,10,7.13
2021-10-27,Bremen,04,80+,4,8.44
2021-10-27,Nordrhein-Westfalen,05,00-04,29,3.33
2021-10-27,Nordrhein-Westfalen,05,00+,884,4.93
2021-10-27,Nordrhein-Westfalen,05,05-14,9,0.55
2021-10-27,Nordrhein-Westfalen,05,15-34,120,2.87
2021-10-27,Nordrhein-Westfalen,05,35-59,233,3.79
2021-10-27,Nordrhein-Westfalen,05,60-79,267,6.98
2021-10-27,Nordrhein-Westfalen,05,80+,226,17.89
2021-10-27,Hessen,06,00-04,9,2.95
2021-10-27,Hessen,06,00+,336,5.34
2021-10-27,Hessen,06,05-14,8,1.38
2021-10-27,Hessen,06,15-34,49,3.33
2021-10-27,Hessen,06,35-59,89,4.06
2021-10-27,Hessen,06,60-79,89,6.74
2021-10-27,Hessen,06,80+,91,21.56
2021-10-27,Rheinland-Pfalz,07,00-04,6,3.09
2021-10-27,Rheinland-Pfalz,07,00+,198,4.83
2021-10-27,Rheinland-Pfalz,07,05-14,2,0.55
2021-10-27,Rheinland-Pfalz,07,15-34,23,2.5
2021-10-27,Rheinland-Pfalz,07,35-59,67,4.78
2021-10-27,Rheinland-Pfalz,07,60-79,58,6.27
2021-10-27,Rheinland-Pfalz,07,80+,42,14.31
2021-10-27,Baden-Württemberg,08,00-04,13,2.37
2021-10-27,Baden-Württemberg,08,00+,807,7.27
2021-10-27,Baden-Württemberg,08,05-14,9,0.88
2021-10-27,Baden-Württemberg,08,15-34,82,3.07
2021-10-27,Baden-Württemberg,08,35-59,213,5.57
2021-10-27,Baden-Württemberg,08,60-79,263,11.5
2021-10-27,Baden-Württemberg,08,80+,227,30.19
2021-10-27,Bayern,09,00-04,20,3.1
2021-10-27,Bayern,09,00+,971,7.39
2021-10-27,Bayern,09,05-14,6,0.51
2021-10-27,Bayern,09,15-34,88,2.84
2021-10-27,Bayern,09,35-59,284,6.17
2021-10-27,Bayern,09,60-79,306,11.15
2021-10-27,Bayern,09,80+,267,30.63
2021-10-27,Saarland,10,00-04,1,2.42
2021-10-27,Saarland,10,00+,21,2.13
2021-10-27,Saarland,10,05-14,0,0
2021-10-27,Saarland,10,15-34,3,1.42
2021-10-27,Saarland,10,35-59,5,1.52
2021-10-27,Saarland,10,60-79,6,2.47
2021-10-27,Saarland,10,80+,6,7.68
2021-10-27,Berlin,11,00-04,1,0.52
2021-10-27,Berlin,11,00+,185,5.05
2021-10-27,Berlin,11,05-14,3,0.9
2021-10-27,Berlin,11,15-34,16,1.69
2021-10-27,Berlin,11,35-59,49,3.84
2021-10-27,Berlin,11,60-79,62,8.93
2021-10-27,Berlin,11,80+,54,24.41
2021-10-27,Brandenburg,12,00-04,2,1.85
2021-10-27,Brandenburg,12,00+,118,4.66
2021-10-27,Brandenburg,12,05-14,1,0.43
2021-10-27,Brandenburg,12,15-34,11,2.52
2021-10-27,Brandenburg,12,35-59,29,3.19
2021-10-27,Brandenburg,12,60-79,32,5.01
2021-10-27,Brandenburg,12,80+,43,20.61
2021-10-27,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-27,Mecklenburg-Vorpommern,13,00+,54,3.35
2021-10-27,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-27,Mecklenburg-Vorpommern,13,15-34,4,1.35
2021-10-27,Mecklenburg-Vorpommern,13,35-59,15,2.71
2021-10-27,Mecklenburg-Vorpommern,13,60-79,14,3.32
2021-10-27,Mecklenburg-Vorpommern,13,80+,20,14.99
2021-10-27,Sachsen,14,00-04,2,1.11
2021-10-27,Sachsen,14,00+,411,10.13
2021-10-27,Sachsen,14,05-14,0,0
2021-10-27,Sachsen,14,15-34,22,2.8
2021-10-27,Sachsen,14,35-59,78,5.77
2021-10-27,Sachsen,14,60-79,146,14.44
2021-10-27,Sachsen,14,80+,163,45.03
2021-10-27,Sachsen-Anhalt,15,00-04,2,2.27
2021-10-27,Sachsen-Anhalt,15,00+,105,4.82
2021-10-27,Sachsen-Anhalt,15,05-14,3,1.64
2021-10-27,Sachsen-Anhalt,15,15-34,8,2.03
2021-10-27,Sachsen-Anhalt,15,35-59,26,3.51
2021-10-27,Sachsen-Anhalt,15,60-79,33,5.65
2021-10-27,Sachsen-Anhalt,15,80+,33,17.25
2021-10-27,Thüringen,16,00-04,1,1.14
2021-10-27,Thüringen,16,00+,286,13.49
2021-10-27,Thüringen,16,05-14,1,0.54
2021-10-27,Thüringen,16,15-34,18,4.65
2021-10-27,Thüringen,16,35-59,53,7.33
2021-10-27,Thüringen,16,60-79,106,18.95
2021-10-27,Thüringen,16,80+,107,59.72
2021-10-26,Bundesgebiet,00,00-04,90,2.27
2021-10-26,Bundesgebiet,00,00+,4663,5.61
2021-10-26,Bundesgebiet,00,05-14,52,0.69
2021-10-26,Bundesgebiet,00,15-34,505,2.67
2021-10-26,Bundesgebiet,00,35-59,1190,4.15
2021-10-26,Bundesgebiet,00,60-79,1466,8.08
2021-10-26,Bundesgebiet,00,80+,1359,22.89
2021-10-26,Schleswig-Holstein,01,00-04,3,2.32
2021-10-26,Schleswig-Holstein,01,00+,84,2.89
2021-10-26,Schleswig-Holstein,01,05-14,5,1.92
2021-10-26,Schleswig-Holstein,01,15-34,16,2.54
2021-10-26,Schleswig-Holstein,01,35-59,25,2.48
2021-10-26,Schleswig-Holstein,01,60-79,17,2.57
2021-10-26,Schleswig-Holstein,01,80+,18,8.17
2021-10-26,Hamburg,02,00-04,1,1.01
2021-10-26,Hamburg,02,00+,62,3.35
2021-10-26,Hamburg,02,05-14,1,0.6
2021-10-26,Hamburg,02,15-34,6,1.22
2021-10-26,Hamburg,02,35-59,11,1.68
2021-10-26,Hamburg,02,60-79,16,4.91
2021-10-26,Hamburg,02,80+,27,23.99
2021-10-26,Niedersachsen,03,00-04,0,0
2021-10-26,Niedersachsen,03,00+,199,2.49
2021-10-26,Niedersachsen,03,05-14,2,0.27
2021-10-26,Niedersachsen,03,15-34,27,1.49
2021-10-26,Niedersachsen,03,35-59,57,2.09
2021-10-26,Niedersachsen,03,60-79,57,3.22
2021-10-26,Niedersachsen,03,80+,56,9.65
2021-10-26,Bremen,04,00-04,1,2.94
2021-10-26,Bremen,04,00+,33,4.85
2021-10-26,Bremen,04,05-14,3,4.99
2021-10-26,Bremen,04,15-34,9,5.2
2021-10-26,Bremen,04,35-59,8,3.55
2021-10-26,Bremen,04,60-79,9,6.42
2021-10-26,Bremen,04,80+,3,6.33
2021-10-26,Nordrhein-Westfalen,05,00-04,23,2.64
2021-10-26,Nordrhein-Westfalen,05,00+,858,4.79
2021-10-26,Nordrhein-Westfalen,05,05-14,8,0.49
2021-10-26,Nordrhein-Westfalen,05,15-34,106,2.53
2021-10-26,Nordrhein-Westfalen,05,35-59,226,3.68
2021-10-26,Nordrhein-Westfalen,05,60-79,274,7.16
2021-10-26,Nordrhein-Westfalen,05,80+,221,17.5
2021-10-26,Hessen,06,00-04,10,3.28
2021-10-26,Hessen,06,00+,341,5.42
2021-10-26,Hessen,06,05-14,7,1.21
2021-10-26,Hessen,06,15-34,55,3.74
2021-10-26,Hessen,06,35-59,86,3.92
2021-10-26,Hessen,06,60-79,92,6.97
2021-10-26,Hessen,06,80+,90,21.32
2021-10-26,Rheinland-Pfalz,07,00-04,6,3.09
2021-10-26,Rheinland-Pfalz,07,00+,212,5.17
2021-10-26,Rheinland-Pfalz,07,05-14,1,0.27
2021-10-26,Rheinland-Pfalz,07,15-34,25,2.72
2021-10-26,Rheinland-Pfalz,07,35-59,68,4.85
2021-10-26,Rheinland-Pfalz,07,60-79,65,7.03
2021-10-26,Rheinland-Pfalz,07,80+,47,16.02
2021-10-26,Baden-Württemberg,08,00-04,16,2.92
2021-10-26,Baden-Württemberg,08,00+,786,7.08
2021-10-26,Baden-Württemberg,08,05-14,10,0.98
2021-10-26,Baden-Württemberg,08,15-34,79,2.96
2021-10-26,Baden-Württemberg,08,35-59,197,5.15
2021-10-26,Baden-Württemberg,08,60-79,258,11.28
2021-10-26,Baden-Württemberg,08,80+,226,30.05
2021-10-26,Bayern,09,00-04,17,2.63
2021-10-26,Bayern,09,00+,944,7.18
2021-10-26,Bayern,09,05-14,7,0.6
2021-10-26,Bayern,09,15-34,95,3.06
2021-10-26,Bayern,09,35-59,269,5.85
2021-10-26,Bayern,09,60-79,289,10.53
2021-10-26,Bayern,09,80+,267,30.63
2021-10-26,Saarland,10,00-04,1,2.42
2021-10-26,Saarland,10,00+,20,2.03
2021-10-26,Saarland,10,05-14,0,0
2021-10-26,Saarland,10,15-34,3,1.42
2021-10-26,Saarland,10,35-59,6,1.82
2021-10-26,Saarland,10,60-79,5,2.06
2021-10-26,Saarland,10,80+,5,6.4
2021-10-26,Berlin,11,00-04,3,1.57
2021-10-26,Berlin,11,00+,203,5.54
2021-10-26,Berlin,11,05-14,2,0.6
2021-10-26,Berlin,11,15-34,20,2.11
2021-10-26,Berlin,11,35-59,48,3.76
2021-10-26,Berlin,11,60-79,73,10.51
2021-10-26,Berlin,11,80+,57,25.76
2021-10-26,Brandenburg,12,00-04,3,2.77
2021-10-26,Brandenburg,12,00+,117,4.62
2021-10-26,Brandenburg,12,05-14,1,0.43
2021-10-26,Brandenburg,12,15-34,13,2.98
2021-10-26,Brandenburg,12,35-59,32,3.52
2021-10-26,Brandenburg,12,60-79,29,4.54
2021-10-26,Brandenburg,12,80+,39,18.69
2021-10-26,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-26,Mecklenburg-Vorpommern,13,00+,56,3.48
2021-10-26,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-26,Mecklenburg-Vorpommern,13,15-34,4,1.35
2021-10-26,Mecklenburg-Vorpommern,13,35-59,11,1.99
2021-10-26,Mecklenburg-Vorpommern,13,60-79,19,4.51
2021-10-26,Mecklenburg-Vorpommern,13,80+,21,15.74
2021-10-26,Sachsen,14,00-04,2,1.11
2021-10-26,Sachsen,14,00+,357,8.8
2021-10-26,Sachsen,14,05-14,1,0.27
2021-10-26,Sachsen,14,15-34,20,2.54
2021-10-26,Sachsen,14,35-59,66,4.88
2021-10-26,Sachsen,14,60-79,123,12.16
2021-10-26,Sachsen,14,80+,145,40.06
2021-10-26,Sachsen-Anhalt,15,00-04,2,2.27
2021-10-26,Sachsen-Anhalt,15,00+,100,4.59
2021-10-26,Sachsen-Anhalt,15,05-14,3,1.64
2021-10-26,Sachsen-Anhalt,15,15-34,6,1.53
2021-10-26,Sachsen-Anhalt,15,35-59,24,3.24
2021-10-26,Sachsen-Anhalt,15,60-79,32,5.48
2021-10-26,Sachsen-Anhalt,15,80+,33,17.25
2021-10-26,Thüringen,16,00-04,2,2.28
2021-10-26,Thüringen,16,00+,291,13.72
2021-10-26,Thüringen,16,05-14,0,0
2021-10-26,Thüringen,16,15-34,21,5.42
2021-10-26,Thüringen,16,35-59,56,7.75
2021-10-26,Thüringen,16,60-79,108,19.31
2021-10-26,Thüringen,16,80+,104,58.05
2021-10-25,Bundesgebiet,00,00-04,82,2.07
2021-10-25,Bundesgebiet,00,00+,4559,5.48
2021-10-25,Bundesgebiet,00,05-14,55,0.73
2021-10-25,Bundesgebiet,00,15-34,501,2.65
2021-10-25,Bundesgebiet,00,35-59,1151,4.02
2021-10-25,Bundesgebiet,00,60-79,1453,8
2021-10-25,Bundesgebiet,00,80+,1316,22.17
2021-10-25,Schleswig-Holstein,01,00-04,3,2.32
2021-10-25,Schleswig-Holstein,01,00+,95,3.26
2021-10-25,Schleswig-Holstein,01,05-14,6,2.3
2021-10-25,Schleswig-Holstein,01,15-34,16,2.54
2021-10-25,Schleswig-Holstein,01,35-59,29,2.87
2021-10-25,Schleswig-Holstein,01,60-79,19,2.87
2021-10-25,Schleswig-Holstein,01,80+,22,9.99
2021-10-25,Hamburg,02,00-04,1,1.01
2021-10-25,Hamburg,02,00+,70,3.78
2021-10-25,Hamburg,02,05-14,2,1.2
2021-10-25,Hamburg,02,15-34,7,1.42
2021-10-25,Hamburg,02,35-59,15,2.29
2021-10-25,Hamburg,02,60-79,18,5.52
2021-10-25,Hamburg,02,80+,27,23.99
2021-10-25,Niedersachsen,03,00-04,0,0
2021-10-25,Niedersachsen,03,00+,201,2.51
2021-10-25,Niedersachsen,03,05-14,2,0.27
2021-10-25,Niedersachsen,03,15-34,23,1.27
2021-10-25,Niedersachsen,03,35-59,60,2.2
2021-10-25,Niedersachsen,03,60-79,58,3.28
2021-10-25,Niedersachsen,03,80+,58,10
2021-10-25,Bremen,04,00-04,1,2.94
2021-10-25,Bremen,04,00+,35,5.15
2021-10-25,Bremen,04,05-14,3,4.99
2021-10-25,Bremen,04,15-34,9,5.2
2021-10-25,Bremen,04,35-59,8,3.55
2021-10-25,Bremen,04,60-79,11,7.85
2021-10-25,Bremen,04,80+,3,6.33
2021-10-25,Nordrhein-Westfalen,05,00-04,18,2.07
2021-10-25,Nordrhein-Westfalen,05,00+,846,4.72
2021-10-25,Nordrhein-Westfalen,05,05-14,8,0.49
2021-10-25,Nordrhein-Westfalen,05,15-34,111,2.65
2021-10-25,Nordrhein-Westfalen,05,35-59,217,3.53
2021-10-25,Nordrhein-Westfalen,05,60-79,273,7.14
2021-10-25,Nordrhein-Westfalen,05,80+,219,17.34
2021-10-25,Hessen,06,00-04,8,2.62
2021-10-25,Hessen,06,00+,287,4.56
2021-10-25,Hessen,06,05-14,6,1.04
2021-10-25,Hessen,06,15-34,44,2.99
2021-10-25,Hessen,06,35-59,78,3.55
2021-10-25,Hessen,06,60-79,76,5.75
2021-10-25,Hessen,06,80+,74,17.53
2021-10-25,Rheinland-Pfalz,07,00-04,7,3.6
2021-10-25,Rheinland-Pfalz,07,00+,214,5.22
2021-10-25,Rheinland-Pfalz,07,05-14,1,0.27
2021-10-25,Rheinland-Pfalz,07,15-34,28,3.05
2021-10-25,Rheinland-Pfalz,07,35-59,68,4.85
2021-10-25,Rheinland-Pfalz,07,60-79,66,7.14
2021-10-25,Rheinland-Pfalz,07,80+,44,15
2021-10-25,Baden-Württemberg,08,00-04,17,3.1
2021-10-25,Baden-Württemberg,08,00+,771,6.94
2021-10-25,Baden-Württemberg,08,05-14,10,0.98
2021-10-25,Baden-Württemberg,08,15-34,76,2.85
2021-10-25,Baden-Württemberg,08,35-59,193,5.05
2021-10-25,Baden-Württemberg,08,60-79,255,11.15
2021-10-25,Baden-Württemberg,08,80+,220,29.26
2021-10-25,Bayern,09,00-04,17,2.63
2021-10-25,Bayern,09,00+,932,7.09
2021-10-25,Bayern,09,05-14,8,0.68
2021-10-25,Bayern,09,15-34,100,3.22
2021-10-25,Bayern,09,35-59,250,5.43
2021-10-25,Bayern,09,60-79,279,10.16
2021-10-25,Bayern,09,80+,278,31.9
2021-10-25,Saarland,10,00-04,1,2.42
2021-10-25,Saarland,10,00+,22,2.24
2021-10-25,Saarland,10,05-14,0,0
2021-10-25,Saarland,10,15-34,2,0.94
2021-10-25,Saarland,10,35-59,7,2.12
2021-10-25,Saarland,10,60-79,6,2.47
2021-10-25,Saarland,10,80+,6,7.68
2021-10-25,Berlin,11,00-04,2,1.05
2021-10-25,Berlin,11,00+,205,5.59
2021-10-25,Berlin,11,05-14,2,0.6
2021-10-25,Berlin,11,15-34,23,2.42
2021-10-25,Berlin,11,35-59,43,3.37
2021-10-25,Berlin,11,60-79,83,11.95
2021-10-25,Berlin,11,80+,52,23.5
2021-10-25,Brandenburg,12,00-04,2,1.85
2021-10-25,Brandenburg,12,00+,111,4.39
2021-10-25,Brandenburg,12,05-14,0,0
2021-10-25,Brandenburg,12,15-34,10,2.29
2021-10-25,Brandenburg,12,35-59,31,3.41
2021-10-25,Brandenburg,12,60-79,36,5.63
2021-10-25,Brandenburg,12,80+,32,15.34
2021-10-25,Mecklenburg-Vorpommern,13,00-04,0,0
2021-10-25,Mecklenburg-Vorpommern,13,00+,56,3.48
2021-10-25,Mecklenburg-Vorpommern,13,05-14,1,0.71
2021-10-25,Mecklenburg-Vorpommern,13,15-34,3,1.01
2021-10-25,Mecklenburg-Vorpommern,13,35-59,13,2.35
2021-10-25,Mecklenburg-Vorpommern,13,60-79,18,4.27
2021-10-25,Mecklenburg-Vorpommern,13,80+,21,15.74
2021-10-25,Sachsen,14,00-04,1,0.55
2021-10-25,Sachsen,14,00+,329,8.11
2021-10-25,Sachsen,14,05-14,2,0.55
2021-10-25,Sachsen,14,15-34,24,3.05
2021-10-25,Sachsen,14,35-59,64,4.73
2021-10-25,Sachsen,14,60-79,111,10.98
2021-10-25,Sachsen,14,80+,127,35.08
2021-10-25,Sachsen-Anhalt,15,00-04,1,1.14
2021-10-25,Sachsen-Anhalt,15,00+,102,4.68
2021-10-25,Sachsen-Anhalt,15,05-14,4,2.19
2021-10-25,Sachsen-Anhalt,15,15-34,6,1.53
2021-10-25,Sachsen-Anhalt,15,35-59,22,2.97
2021-10-25,Sachsen-Anhalt,15,60-79,36,6.16
2021-10-25,Sachsen-Anhalt,15,80+,33,17.25
2021-10-25,Thüringen,16,00-04,3,3.42
2021-10-25,Thüringen,16,00+,283,13.35
2021-10-25,Thüringen,16,05-14,0,0
2021-10-25,Thüringen,16,15-34,19,4.91
2021-10-25,Thüringen,16,35-59,53,7.33
2021-10-25,Thüringen,16,60-79,108,19.31
2021-10-25,Thüringen,16,80+,100,55.81
2021-10-24,Bundesgebiet,00,00-04,85,2.14
2021-10-24,Bundesgebiet,00,00+,4511,5.42
2021-10-24,Bundesgebiet,00,05-14,56,0.75
2021-10-24,Bundesgebiet,00,15-34,480,2.54
2021-10-24,Bundesgebiet,00,35-59,1146,4
